,home_team_goal,away_team_goal,odds-home,odds-draw,odds-away,home-wins,home-draws,home-losses,home-goals,home-opposition-goals,home-shots,home-shots_on_target,home-possession,home-opposition_shots,home-opposition_shots_on_target,home-opposition_possession,away-wins,away-draws,away-losses,away-goals,away-opposition-goals,away-shots,away-shots_on_target,away-possession,away-opposition_shots,away-opposition_shots_on_target,away-opposition_possession
1800,3,0,1.29,5.0,11.0,6,3,1,17,5,146,78,520,110,51,390,1,2,7,6,13,106,43,431,102,48,479
1801,1,0,2.88,3.3,2.4,4,2,4,19,17,94,47,423,111,60,487,3,5,2,15,14,116,54,463,100,45,446
1802,0,3,3.8,3.4,2.0,1,3,6,13,23,102,48,407,139,63,501,5,2,3,16,11,101,45,536,102,49,374
1803,1,1,2.75,3.6,2.38,8,1,1,24,4,176,85,547,86,42,363,8,2,0,18,5,133,66,629,60,28,280
1804,3,0,1.91,3.4,4.0,1,3,6,9,24,78,31,412,96,41,498,3,2,5,8,15,90,36,419,94,41,490
1805,1,1,1.73,3.6,5.0,6,4,0,20,8,151,78,504,75,38,405,7,1,2,18,7,133,72,474,127,61,436
1806,3,0,1.29,5.5,9.5,5,4,1,15,6,140,67,475,78,33,434,4,2,4,13,13,87,36,394,110,49,515
1807,0,0,2.63,3.25,2.63,3,4,3,13,13,127,56,461,125,56,449,5,2,3,15,12,119,55,479,98,44,431
1808,1,4,2.88,2.3,3.2,3,0,7,11,16,127,53,408,100,51,502,5,2,3,13,8,91,52,470,95,53,439
1809,1,2,1.6,3.5,5.5,7,2,1,18,7,104,56,513,94,42,397,7,0,3,24,11,114,53,459,100,50,451
1810,1,2,2.4,3.25,2.9,1,3,6,9,17,98,44,405,117,59,505,4,1,5,14,12,120,53,443,115,53,467
1811,2,2,2.7,3.25,2.6,4,0,6,12,16,93,43,476,114,59,434,4,3,3,16,15,119,62,453,114,50,457
1812,1,0,1.57,4.0,5.5,2,3,5,7,15,94,46,450,109,55,460,2,2,6,9,14,78,35,362,126,64,548
1813,0,0,5.5,3.6,1.67,2,4,4,13,15,118,62,489,119,65,421,7,0,3,22,13,151,74,496,118,49,414
1814,3,3,2.88,3.4,2.4,4,5,1,13,11,161,85,472,122,58,438,5,5,0,18,9,149,75,501,75,37,408
1815,3,1,1.2,6.5,15.0,7,2,1,20,7,189,88,507,100,46,403,4,3,3,12,12,90,39,439,154,88,470
1816,1,3,2.5,3.3,2.8,4,2,4,12,14,84,36,410,104,39,499,3,1,6,9,21,72,32,424,116,61,486
1817,1,0,1.44,4.33,7.5,6,1,3,19,11,154,72,497,127,52,413,6,2,2,20,12,136,78,474,102,49,436
1818,5,0,1.44,4.33,7.5,6,2,2,16,8,128,69,467,128,63,443,4,2,4,11,13,83,36,437,157,86,472
1819,4,2,2.1,3.25,3.75,1,1,8,9,24,102,50,435,128,66,475,3,3,4,13,16,126,61,459,126,64,451
1820,2,2,1.57,4.0,6.0,4,5,1,16,14,153,83,468,126,63,442,3,5,2,18,19,134,75,418,115,53,491
1821,1,1,1.8,3.6,4.5,4,3,3,17,15,118,60,462,130,67,448,2,2,6,11,16,92,37,389,137,82,521
1822,1,1,2.5,3.25,2.88,3,2,5,12,18,106,48,458,132,67,452,4,3,3,13,10,122,68,450,125,57,460
1823,1,1,2.88,3.5,2.38,1,2,7,13,28,113,50,428,146,67,482,2,4,4,12,14,121,62,484,126,67,426
1824,3,0,1.2,6.5,15.0,7,2,1,19,8,192,86,505,96,43,405,3,3,4,17,17,128,64,433,165,83,477
1825,1,1,5.5,4.33,1.53,2,3,5,7,13,102,46,446,141,63,464,6,1,3,25,16,120,74,547,105,55,363
1826,1,0,5.25,4.2,1.57,2,1,7,12,17,107,54,421,113,53,489,5,4,1,15,5,145,65,480,71,31,429
1827,2,1,1.85,3.3,4.5,6,1,3,14,10,129,71,551,132,61,359,5,2,3,15,9,90,50,480,100,54,429
1828,0,1,5.75,3.1,1.75,2,3,5,7,14,101,45,380,149,76,530,6,3,1,18,5,134,71,538,103,50,372
1829,2,1,3.25,3.1,2.3,3,1,6,10,24,109,54,442,123,57,468,7,1,2,19,9,110,51,522,92,43,388
1830,1,0,1.4,4.33,8.5,4,2,4,16,17,98,47,502,103,42,408,2,4,4,9,9,102,43,393,116,59,517
1831,2,2,1.44,4.2,7.5,5,2,3,15,12,114,52,478,111,49,432,3,0,7,11,17,126,56,403,101,55,507
1832,3,6,2.38,3.5,2.8,6,1,3,18,10,106,49,533,103,48,377,8,2,0,25,4,169,82,515,87,41,395
1833,2,0,1.2,6.0,15.0,7,3,0,16,6,131,67,633,67,31,276,1,3,6,10,18,94,42,411,111,57,499
1834,2,1,1.62,3.75,5.5,4,1,5,13,13,114,53,431,115,52,479,3,0,7,12,20,101,43,416,160,68,494
1835,2,1,4.5,3.8,1.75,4,1,5,12,14,144,67,452,124,59,458,4,6,0,18,12,141,71,491,86,44,419
1836,4,1,1.67,4.0,4.75,2,6,2,9,12,97,44,489,111,66,421,6,1,3,19,13,102,53,397,118,52,513
1837,0,0,2.1,3.4,3.4,2,0,8,8,18,122,53,437,85,43,473,5,1,4,17,14,87,42,468,117,56,442
1838,0,0,2.5,3.3,2.75,5,1,4,13,13,101,48,425,90,40,485,4,1,5,13,13,90,40,485,101,48,425
1839,3,2,1.95,3.5,3.75,3,4,3,12,12,113,53,461,104,48,449,3,3,4,8,14,86,42,446,116,58,464
1840,0,1,3.6,3.3,2.1,1,4,5,11,17,112,53,427,122,69,483,4,2,4,17,14,121,66,457,117,56,453
1841,1,0,1.8,3.5,4.5,2,1,7,8,14,86,39,376,114,63,534,0,3,7,10,25,105,47,406,147,67,502
1842,3,0,1.8,3.4,5.0,2,3,5,12,15,87,38,408,134,77,502,3,3,4,13,16,100,45,459,136,67,451
1843,3,0,1.8,3.5,4.75,3,4,3,12,11,127,67,436,125,57,474,5,1,4,14,13,139,67,448,130,65,462
1844,0,1,2.1,3.6,3.2,1,6,3,10,15,124,68,456,97,50,453,2,6,2,11,13,91,42,486,112,62,424
1845,2,0,1.8,3.6,4.33,2,1,7,8,19,101,48,415,112,61,495,2,2,6,8,19,97,47,391,120,60,519
1846,0,3,2.6,3.2,2.8,1,1,8,11,25,98,48,436,122,64,474,4,4,2,15,10,132,62,440,128,58,470
1847,1,0,1.91,3.5,4.0,0,4,6,9,18,116,51,423,116,62,487,5,1,4,14,12,144,67,453,135,60,457
1848,2,1,2.38,3.3,3.0,3,5,2,18,19,125,71,423,125,60,486,3,4,3,16,15,116,54,459,112,61,451
1849,0,0,2.63,3.4,2.63,1,3,6,13,26,108,46,443,146,67,467,3,3,4,15,13,93,41,417,128,69,493
1850,1,1,2.8,3.25,2.6,3,3,4,14,18,114,59,457,123,58,453,6,2,2,19,11,135,76,473,107,55,437
1851,2,1,1.44,4.33,7.5,7,2,1,18,6,188,84,503,107,51,407,4,5,1,17,15,159,87,475,123,61,435
1852,4,1,1.29,5.5,9.5,5,2,3,23,17,117,73,545,102,54,365,3,2,5,7,10,82,36,415,133,67,494
1853,2,0,1.4,4.5,7.5,4,4,2,12,6,153,69,487,68,28,422,2,1,7,8,17,121,55,455,90,43,455
1854,1,0,1.33,5.0,9.0,6,1,3,16,11,110,51,517,97,43,393,4,2,4,15,16,127,61,401,133,73,509
1855,1,2,4.33,3.25,1.91,2,3,5,12,16,94,39,420,141,64,490,7,1,2,16,10,126,69,538,133,64,372
1856,2,3,1.3,5.5,9.0,8,2,0,27,6,152,78,503,95,50,407,3,1,6,9,11,93,45,378,114,60,532
1857,2,1,7.5,4.5,1.4,3,0,7,11,18,104,48,421,148,64,489,8,2,0,17,5,125,62,631,71,33,278
1858,0,1,3.3,3.4,2.15,3,2,5,7,17,63,23,394,94,53,515,5,4,1,22,13,126,60,468,105,41,442
1859,1,0,2.5,3.25,2.88,3,6,1,17,13,141,76,490,87,43,420,6,1,3,17,10,156,72,504,123,51,406
1860,3,0,1.44,4.33,7.5,6,2,2,20,8,130,74,464,126,59,446,2,5,3,13,14,126,67,477,126,60,433
1861,2,1,1.4,4.5,9.0,4,2,4,14,11,121,63,456,125,58,454,3,2,5,15,18,132,71,431,171,88,479
1862,1,1,2.1,3.3,3.6,3,2,5,10,18,85,38,436,156,89,473,3,3,4,13,18,95,41,455,135,66,455
1863,1,0,1.2,6.5,13.0,6,3,1,17,5,139,70,544,101,50,366,3,1,6,9,18,107,48,461,109,59,449
1864,3,1,1.95,3.0,4.5,4,2,4,14,16,107,42,420,115,54,489,3,1,6,10,24,119,58,449,120,52,461
1865,3,3,1.85,3.3,4.5,1,2,7,6,14,101,40,411,99,43,499,2,2,6,6,14,108,47,382,141,71,528
1866,5,2,2.5,3.2,2.8,3,5,2,13,11,139,60,457,119,49,453,7,0,3,23,11,118,56,460,106,48,450
1867,2,1,1.8,3.5,4.75,3,3,4,10,16,101,47,441,112,57,469,4,2,4,17,16,92,46,429,97,53,481
1868,0,1,4.0,3.8,1.8,0,3,7,8,23,101,42,411,150,71,497,4,3,3,15,14,110,52,458,115,51,452
1869,1,0,2.9,3.3,2.4,1,3,6,10,17,100,45,411,109,55,499,5,1,4,19,16,113,55,522,103,49,388
1870,0,1,2.1,3.2,3.6,5,1,4,16,11,94,50,488,90,48,421,5,3,2,16,12,112,52,478,110,50,432
1871,2,1,2.75,3.25,2.5,3,1,6,13,18,86,38,482,115,58,428,4,1,5,13,14,108,48,435,110,50,475
1872,1,1,1.3,5.5,10.0,3,5,2,17,17,166,90,476,122,59,434,1,4,5,10,21,108,44,455,134,59,455
1873,1,1,1.95,3.6,3.8,2,2,6,13,19,130,67,413,171,90,497,1,4,5,10,17,117,47,416,124,60,494
1874,1,1,1.8,3.6,4.5,3,4,3,16,14,117,54,465,98,52,445,3,3,4,13,17,118,65,446,110,55,464
1875,2,1,2.7,3.2,2.7,5,3,2,15,9,120,68,472,110,59,438,5,2,3,16,11,120,65,462,124,54,448
1876,2,1,1.91,3.4,4.2,2,4,4,9,13,116,62,470,131,63,440,2,3,5,10,19,83,35,438,148,87,471
1877,1,2,1.83,3.5,4.5,4,1,5,13,13,142,62,457,141,64,453,1,1,8,9,24,103,51,450,107,54,460
1878,2,0,2.0,3.6,3.5,1,5,4,10,16,118,63,476,97,49,433,5,3,2,14,6,145,63,482,69,29,428
1879,0,2,2.0,3.4,3.75,1,4,5,5,14,103,44,432,149,67,478,6,1,3,19,15,103,51,393,111,53,517
1880,1,8,11.0,6.5,1.22,2,1,7,7,20,87,42,399,131,65,511,5,2,3,22,15,129,76,534,97,51,376
1881,0,0,2.5,3.2,2.88,5,2,3,17,15,112,50,501,102,42,409,7,2,1,18,5,131,67,548,99,48,362
1882,2,1,1.44,4.33,7.0,3,1,6,9,23,120,61,466,110,50,444,0,2,8,6,18,75,36,398,143,68,512
1883,2,6,3.0,3.5,2.25,5,3,2,14,11,115,53,445,116,50,465,7,2,1,28,9,151,79,511,85,45,399
1884,3,0,1.44,4.33,7.0,5,0,5,19,17,107,53,508,112,54,402,3,0,7,11,19,105,51,397,134,62,513
1885,0,3,1.57,4.0,5.5,5,4,1,22,13,128,57,475,100,39,435,2,3,5,12,23,77,30,416,91,41,494
1886,2,3,2.1,3.25,3.5,1,1,8,5,17,66,31,395,142,63,514,3,4,3,13,16,73,34,368,113,54,542
1887,2,1,2.38,3.25,3.1,6,1,3,16,9,152,74,493,126,49,417,8,2,0,20,6,187,90,503,113,54,407
1888,3,1,2.1,3.4,3.5,2,4,4,12,18,96,41,456,127,62,454,4,5,1,20,17,114,66,425,121,57,484
1889,3,1,5.5,3.75,1.67,2,4,4,12,11,85,41,410,128,67,500,4,5,1,14,9,143,73,508,80,41,402
1890,3,1,1.67,3.75,5.0,7,1,2,16,10,118,65,546,119,58,364,3,5,2,17,13,136,56,458,124,50,452
1891,2,1,2.25,3.0,3.5,7,0,3,24,14,123,56,467,104,46,443,5,0,5,15,11,95,48,487,88,46,422
1892,2,1,2.2,3.3,3.25,3,3,4,12,12,86,44,353,118,53,557,7,1,2,17,9,123,55,519,93,39,391
1893,0,0,4.5,1.4,6.5,3,1,6,9,16,107,49,459,106,57,451,4,2,4,13,16,95,34,399,121,58,510
1894,2,1,2.6,3.2,2.75,4,1,5,15,17,117,52,397,140,74,513,0,3,7,6,16,109,45,426,95,41,484
1895,0,0,2.6,3.25,2.7,3,2,5,8,17,93,40,425,90,34,485,4,2,4,11,16,106,51,442,116,61,468
1896,2,0,1.17,7.0,15.0,7,2,1,16,6,116,63,636,72,33,273,3,1,6,12,17,86,37,477,104,54,433
1897,2,5,2.88,3.25,2.5,4,4,2,17,10,122,51,438,133,62,472,6,2,2,21,8,128,73,456,127,61,454
1898,2,2,1.29,5.0,12.0,6,3,1,16,10,103,45,460,119,54,450,2,4,4,8,8,102,42,390,127,60,520
1899,1,0,1.91,3.4,4.2,5,1,4,15,11,118,60,458,118,51,452,2,6,2,16,17,173,94,482,123,60,428
1900,4,0,1.2,6.5,13.0,7,2,1,32,11,140,72,500,89,46,410,3,2,5,15,18,97,48,422,100,55,488
1901,2,1,2.25,3.4,3.1,3,2,5,7,15,63,22,389,103,53,520,4,1,5,14,15,98,45,435,107,46,475
1902,2,1,3.2,3.3,2.25,4,3,3,16,18,71,34,360,120,57,550,5,3,2,20,14,132,56,480,96,40,430
1903,3,2,2.25,3.4,3.1,2,2,6,8,14,106,48,418,105,49,492,4,3,3,15,17,109,50,439,119,51,471
1904,2,2,2.9,3.3,2.4,3,1,6,11,14,88,37,463,102,54,447,5,0,5,20,16,102,49,504,107,54,406
1905,1,3,2.5,3.25,2.88,2,1,7,9,22,101,49,450,110,57,460,3,4,3,15,17,104,47,468,125,60,442
1906,1,1,5.0,3.6,1.73,1,5,4,8,14,115,46,420,132,65,490,6,1,3,16,9,156,77,488,129,49,422
1907,1,0,2.63,3.25,2.75,4,4,2,18,17,113,61,412,118,60,497,6,3,1,17,8,119,69,475,112,60,435
1908,4,3,2.2,3.4,3.25,1,4,5,10,21,105,46,450,150,68,460,4,1,5,13,13,150,64,454,134,60,456
1909,2,1,1.29,5.5,10.0,6,1,3,29,15,130,73,521,99,53,389,3,1,6,19,20,99,52,435,113,53,475
1910,3,1,1.57,4.33,5.0,5,2,3,13,7,137,57,481,67,28,429,1,4,5,4,12,107,46,465,133,63,445
1911,4,2,1.4,4.6,7.5,4,0,6,14,13,105,50,489,82,46,420,4,1,5,14,17,112,48,403,138,72,507
1912,4,1,1.53,3.6,7.5,7,2,1,17,4,126,65,540,96,49,369,2,0,8,7,15,110,49,412,104,50,498
1913,1,2,1.36,5.0,8.5,3,5,2,13,12,142,71,506,88,45,404,3,4,3,15,13,115,54,460,92,46,450
1914,0,2,1.73,3.8,4.75,6,2,2,25,10,133,76,461,118,62,449,1,6,3,14,17,180,97,485,116,57,425
1915,0,2,2.2,3.25,3.4,2,3,5,11,19,74,31,430,157,95,479,4,3,3,17,13,119,49,440,134,63,470
1916,3,2,2.1,3.4,3.5,2,4,4,10,15,116,63,441,108,55,469,2,3,5,14,19,130,68,413,170,92,497
1917,2,2,1.25,6.0,11.0,8,1,1,21,8,176,90,499,116,56,411,3,3,4,11,14,121,67,479,128,62,431
1918,1,1,1.73,3.0,6.5,3,4,3,17,15,146,63,448,125,55,461,3,1,6,8,15,106,49,459,99,57,451
1919,1,1,3.8,1.75,3.8,6,1,3,16,11,128,59,536,90,36,374,7,1,2,18,11,119,65,549,121,60,360
1920,2,1,6.0,4.33,1.5,3,1,6,11,15,120,56,415,100,51,495,5,3,2,14,11,112,49,498,96,38,411
1921,1,2,1.36,4.75,8.0,0,3,7,7,17,109,43,422,93,40,488,4,1,5,11,23,118,56,466,102,50,444
1922,1,0,3.6,3.3,2.05,3,3,4,11,16,93,37,399,113,55,510,5,4,1,15,11,108,43,461,121,54,449
1923,1,3,4.0,3.8,1.8,4,2,4,9,14,99,44,444,113,59,466,8,1,1,36,11,135,69,489,91,47,421
1924,2,0,1.8,3.6,4.33,2,2,6,14,22,95,47,427,101,56,483,3,1,6,11,16,102,43,414,105,49,496
1925,0,0,1.53,4.33,5.5,6,3,1,15,7,116,62,649,69,35,260,3,2,5,8,16,63,21,395,104,51,514
1926,1,1,1.7,3.75,4.75,4,1,5,14,15,100,42,450,99,46,460,3,3,4,15,21,76,32,414,98,44,496
1927,3,0,1.36,4.75,9.0,5,1,4,13,11,112,57,447,119,51,463,3,4,3,15,11,81,40,408,134,69,502
1928,8,1,1.13,8.5,17.0,8,1,1,32,12,127,65,488,92,49,422,0,3,7,8,22,93,38,409,154,70,500
1929,1,0,1.8,3.0,5.75,3,1,6,11,17,106,44,422,106,49,488,3,2,5,9,17,87,40,429,110,58,481
1930,1,1,2.38,3.25,3.0,3,0,7,10,20,107,51,400,126,57,510,2,2,6,13,20,91,46,425,99,53,485
1931,1,2,5.5,4.33,1.53,2,2,6,8,16,75,42,334,159,82,576,4,1,5,11,10,92,44,388,113,65,522
1932,0,2,1.44,4.2,6.0,3,3,4,8,14,68,25,374,104,50,535,5,1,4,22,17,103,50,508,105,51,401
1933,1,3,3.25,3.5,2.1,3,4,3,16,19,69,28,417,97,45,493,5,4,1,14,7,102,51,645,72,39,264
1934,4,2,1.6,4.0,5.5,5,2,3,13,10,149,73,501,123,45,409,1,4,5,11,23,106,46,449,138,63,461
1935,2,1,1.53,4.0,6.5,2,6,2,15,14,163,91,482,124,60,428,2,3,5,10,18,73,27,438,170,104,472
1936,0,3,2.0,3.5,3.75,2,2,6,13,19,128,72,414,182,97,496,2,1,7,9,23,96,47,456,109,57,454
1937,1,0,3.2,3.4,2.25,4,3,3,16,13,115,54,453,100,51,457,6,1,3,24,11,130,72,458,116,61,452
1938,1,0,3.1,3.25,2.38,5,3,2,15,9,127,72,467,112,59,443,7,2,1,21,9,169,89,510,116,57,400
1939,3,3,2.0,3.5,3.75,2,4,4,11,16,123,70,471,128,62,439,5,3,2,18,16,106,56,412,136,71,497
1940,2,3,2.2,3.0,3.75,4,3,3,17,17,108,50,460,117,55,450,1,5,4,9,15,112,45,404,127,61,506
1941,2,2,3.75,3.6,1.95,5,2,3,19,13,130,58,437,117,57,473,2,5,3,13,14,155,75,501,88,45,409
1942,0,2,5.0,3.75,1.7,3,1,6,14,17,156,68,458,132,59,452,6,1,3,15,9,113,56,453,116,51,457
1943,0,1,2.75,3.6,2.4,3,4,3,15,13,81,40,418,138,71,492,3,3,4,12,16,132,73,449,103,54,461
1944,3,1,1.29,5.0,11.0,4,3,3,14,13,109,49,504,110,42,405,0,2,8,8,19,110,51,430,91,41,480
1945,2,4,6.0,3.6,1.6,4,2,4,13,12,87,44,355,120,56,555,5,0,5,18,14,102,47,481,89,48,428
1946,2,2,1.9,3.6,3.8,4,4,2,14,12,111,45,471,121,55,439,5,2,3,16,12,126,56,508,83,34,402
1947,0,0,3.5,1.53,6.5,7,0,3,24,14,116,57,451,117,51,459,7,2,1,17,5,125,66,544,98,46,365
1948,3,1,1.57,3.8,6.0,5,2,3,14,8,134,55,487,72,30,423,4,3,3,9,10,99,55,492,106,49,418
1949,3,0,2.2,3.4,3.2,3,1,6,20,20,97,47,435,101,46,475,3,2,5,8,12,76,33,410,128,65,499
1950,0,1,2.1,3.4,3.4,2,3,5,14,18,90,48,410,109,65,500,2,1,7,7,17,118,56,447,87,42,463
1951,2,0,3.8,3.5,1.95,4,2,4,14,14,93,43,446,110,55,464,7,2,1,22,11,106,57,517,76,39,392
1952,0,1,1.2,6.5,13.0,6,1,3,28,15,119,65,519,101,52,391,3,1,6,13,14,102,50,417,115,55,493
1953,1,2,2.2,3.2,3.5,2,5,3,11,13,121,54,408,124,57,502,3,3,4,15,20,111,50,453,127,64,457
1954,0,0,2.2,3.2,3.5,5,2,3,20,14,127,57,428,115,58,482,4,3,3,13,12,108,53,438,107,56,472
1955,1,1,1.57,3.6,7.0,6,1,3,23,9,127,68,465,110,58,445,3,1,6,12,21,100,49,467,111,59,443
1956,0,0,3.75,3.25,2.1,2,4,4,13,18,123,73,480,119,58,430,2,5,3,15,16,149,71,510,85,42,400
1957,1,0,4.5,3.75,1.73,4,4,2,15,12,125,68,460,90,45,450,5,2,3,14,8,136,53,507,67,28,403
1958,1,1,2.5,3.4,2.7,4,1,5,13,12,89,43,407,118,57,503,3,1,6,17,20,95,45,450,107,52,460
1959,0,0,5.5,3.5,1.7,3,3,4,14,13,86,43,421,127,61,489,6,2,2,18,9,173,91,507,113,54,403
1960,1,2,6.5,4.0,1.53,5,3,2,20,18,98,47,400,143,76,509,6,2,2,16,10,154,74,498,116,46,412
1961,1,0,1.83,3.6,4.2,7,1,2,20,11,106,56,514,92,46,396,2,5,3,12,14,120,61,470,96,48,440
1962,4,1,2.7,3.3,2.6,4,2,4,13,10,83,38,425,123,62,485,3,5,2,11,12,96,44,465,103,58,445
1963,0,2,2.5,3.25,2.9,2,5,3,13,14,143,66,506,89,43,404,5,2,3,21,9,123,63,466,113,57,444
1964,3,1,1.73,3.4,5.5,4,4,2,11,9,104,48,440,106,56,470,2,5,3,10,12,123,50,415,122,51,495
1965,2,1,1.3,5.5,10.0,5,3,2,16,9,172,92,507,115,55,403,4,3,3,18,19,104,50,393,144,74,517
1966,0,1,2.2,3.25,3.4,3,1,6,13,22,107,49,465,107,52,445,2,5,3,12,16,117,67,465,117,55,445
1967,5,0,1.33,5.0,9.0,6,1,3,26,13,123,67,515,93,50,395,3,3,4,8,12,91,52,477,112,50,433
1968,1,1,2.3,3.3,3.1,6,1,3,20,15,100,53,386,108,51,524,3,2,5,11,14,105,54,434,114,61,476
1969,2,3,4.75,3.5,1.8,3,0,7,14,16,157,70,449,140,64,461,7,0,3,19,8,135,70,466,123,56,444
1970,2,0,2.38,3.25,3.1,4,2,4,14,18,108,47,450,122,56,460,4,3,3,17,12,125,56,421,112,53,489
1971,1,1,2.2,3.3,3.3,3,1,6,8,21,65,30,425,116,61,485,2,2,6,14,19,76,42,413,110,67,497
1972,2,4,2.5,3.3,2.75,5,2,3,16,13,107,49,437,110,56,473,3,2,5,7,12,83,41,407,113,58,502
1973,3,0,1.67,3.75,5.5,7,2,1,17,8,154,72,506,114,46,404,3,5,2,14,12,165,91,493,117,57,417
1974,1,0,2.5,3.4,2.7,2,3,5,15,18,74,41,416,106,63,494,3,2,5,18,20,92,46,444,104,52,466
1975,0,0,2.1,3.25,3.75,5,4,1,14,9,98,43,447,108,54,463,4,2,4,15,18,116,47,456,120,52,454
1976,0,1,3.3,3.25,2.25,2,4,4,9,13,112,47,405,121,49,505,5,3,2,14,8,126,67,476,121,64,434
1977,3,1,1.4,4.5,8.5,5,2,3,21,9,124,63,466,118,59,444,3,0,7,16,18,145,67,450,140,62,460
1978,0,0,2.6,3.4,2.6,8,1,1,20,8,109,57,516,95,48,394,4,2,4,13,9,127,52,492,73,32,418
1979,0,3,6.5,4.2,1.5,3,3,4,11,13,110,59,443,114,65,467,6,1,3,27,13,130,68,528,84,42,382
1980,4,3,1.4,4.33,8.0,5,1,4,22,16,108,52,498,127,57,411,5,3,2,17,17,72,36,365,119,59,545
1981,8,2,1.5,4.33,6.5,7,2,1,19,8,162,80,505,116,51,405,2,4,4,13,16,134,59,496,93,46,414
1982,2,1,2.1,3.25,3.75,3,5,2,13,12,107,61,463,127,59,447,4,3,3,16,12,124,55,423,117,49,487
1983,1,5,2.88,3.3,2.5,3,4,3,14,15,154,84,481,130,67,429,8,0,2,22,8,148,75,474,112,50,436
1984,1,0,1.8,3.6,4.33,4,2,4,11,13,86,43,394,120,62,515,4,2,4,16,11,88,42,444,113,60,466
1985,1,1,2.3,3.4,3.0,2,2,6,8,22,74,34,430,108,59,480,4,2,4,14,15,106,53,440,109,59,470
1986,0,0,1.53,3.8,6.5,5,2,3,20,15,129,58,475,96,43,435,4,1,5,10,13,110,47,419,96,44,491
1987,2,1,2.1,3.4,3.4,4,2,4,15,18,109,51,437,121,49,473,3,3,4,16,21,68,28,411,99,47,499
1988,0,6,8.5,5.0,1.33,5,0,5,13,11,99,51,401,100,58,509,8,1,1,37,12,134,69,478,93,48,432
1989,5,0,1.25,5.75,11.0,6,3,1,16,7,106,52,635,73,40,274,3,2,5,8,15,85,41,439,109,59,471
1990,2,2,1.62,3.75,5.5,6,3,1,15,4,125,65,544,106,50,365,5,0,5,20,16,115,54,488,95,50,421
1991,0,5,9.0,4.5,1.4,3,0,7,16,19,135,58,438,150,66,472,7,2,1,23,8,157,79,500,124,57,410
1992,2,2,2.0,3.4,3.8,6,2,2,14,7,115,56,462,133,72,448,5,4,1,12,7,108,46,450,96,48,460
1993,3,0,1.17,7.0,17.0,8,0,2,22,9,154,74,474,120,58,436,4,4,2,14,11,120,64,437,112,53,473
1994,1,0,3.25,3.3,2.25,2,5,3,11,11,99,48,425,121,62,485,6,2,2,23,8,129,63,478,109,51,432
1995,1,2,5.0,3.75,1.7,3,2,5,13,16,117,55,465,108,49,445,6,2,2,19,10,168,90,515,101,52,395
1996,0,2,3.0,3.25,2.4,4,3,3,14,14,103,37,464,125,51,446,3,3,4,15,20,158,90,480,131,71,430
1997,1,2,1.4,4.5,8.0,4,3,3,13,8,129,55,493,79,41,417,3,3,4,16,16,75,39,424,117,66,486
1998,2,0,1.6,4.2,5.0,2,5,3,12,12,126,65,464,101,50,446,3,2,5,8,17,77,42,461,117,54,449
1999,1,3,3.25,3.3,2.2,2,3,5,13,17,94,38,412,136,59,498,5,2,3,18,14,121,53,491,83,36,419
2000,1,0,1.91,3.6,3.75,6,1,3,26,15,124,61,502,127,58,407,4,3,3,17,14,141,64,481,100,44,429
2001,2,2,15.0,7.0,1.17,3,1,6,9,18,104,52,405,121,54,505,6,3,1,19,6,107,50,635,72,39,274
2002,2,2,2.1,3.4,3.4,3,1,6,7,19,83,41,418,110,58,492,5,2,3,17,17,109,56,435,114,45,475
2003,4,2,1.08,10.0,26.0,8,1,1,41,12,145,78,480,93,48,430,2,3,5,12,18,86,41,421,94,52,489
2004,1,1,1.67,3.6,5.5,3,3,4,14,14,127,58,428,113,48,482,2,3,5,9,14,122,55,419,111,42,491
2005,2,1,2.5,3.3,2.75,3,4,3,11,15,92,43,461,107,57,449,4,2,4,10,13,93,47,402,112,58,507
2006,2,0,1.62,3.4,6.5,2,5,3,14,14,149,66,457,117,54,452,3,2,5,8,12,99,47,452,105,59,458
2007,4,1,1.4,4.5,8.0,4,5,1,16,12,114,49,466,114,53,444,4,3,3,11,13,90,37,397,114,54,512
2008,4,3,3.75,3.4,2.0,5,1,4,13,17,123,57,474,105,52,436,6,2,2,17,12,110,59,543,116,57,366
2009,1,2,1.5,4.0,7.0,5,2,3,15,12,112,49,505,109,43,404,2,0,8,7,17,115,49,410,98,50,500
2010,1,0,1.91,3.4,4.0,3,3,4,11,13,122,48,439,119,59,471,3,3,4,8,13,89,42,417,91,34,493
2011,2,1,2.4,3.3,2.9,3,2,5,12,14,91,40,466,100,50,443,4,2,4,14,14,91,43,457,92,43,453
2012,1,2,3.3,3.5,2.1,3,2,5,12,17,89,41,419,105,41,490,3,2,5,15,16,107,51,460,112,54,450
2013,1,1,1.91,3.4,4.2,4,5,1,13,9,101,43,445,104,51,465,3,6,1,11,11,102,58,454,128,59,456
2014,4,3,4.2,3.4,1.91,2,3,5,9,14,113,54,417,121,48,493,2,3,5,12,22,138,64,493,99,50,417
2015,3,1,1.5,4.0,7.0,5,3,2,14,8,119,55,464,127,69,446,4,4,2,14,13,119,64,436,115,51,474
2016,1,4,1.4,4.6,7.5,7,2,1,19,8,120,65,506,101,48,404,6,1,3,20,15,98,51,383,110,55,527
2017,3,1,2.5,3.4,2.7,3,3,4,11,13,104,55,441,121,69,469,3,3,4,14,16,102,45,438,108,57,472
2018,0,0,1.85,3.5,4.2,5,2,3,15,14,106,51,536,113,58,373,4,2,4,14,13,116,59,493,109,45,416
