,home_team_goal,away_team_goal,odds-home,odds-draw,odds-away,home-wins,home-draws,home-losses,home-goals,home-opposition-goals,home-shots,home-shots_on_target,home-opposition_shots,home-opposition_shots_on_target,away-wins,away-draws,away-losses,away-goals,away-opposition-goals,away-shots,away-shots_on_target,away-opposition_shots,away-opposition_shots_on_target
3991,2,0,2.2,3.1,3.6,3,1,6,8,17,78,26,87,44,3,0,7,9,18,101,46,113,54
3992,3,0,2.4,3.2,3.1,4,4,2,8,6,121,51,73,42,7,3,0,23,6,103,61,110,50
3993,1,0,1.91,3.75,3.8,7,1,2,21,8,144,67,88,52,5,4,1,15,7,111,63,128,74
3994,2,0,5.0,4.33,1.62,3,2,5,17,22,110,68,106,57,2,2,6,13,17,146,71,80,41
3995,0,4,3.8,3.5,2.0,2,4,4,18,17,109,58,108,61,4,3,3,12,9,159,86,122,58
3996,0,3,3.4,3.2,2.25,0,5,5,8,16,61,25,146,59,5,4,1,15,10,89,45,117,46
3997,0,0,2.1,3.4,3.6,2,4,4,12,16,105,64,119,56,1,3,6,3,12,117,49,142,70
3998,2,1,1.3,5.0,13.0,8,1,1,25,4,159,70,62,32,3,2,5,7,11,139,73,125,70
3999,2,0,1.62,3.75,6.0,2,6,2,16,16,103,46,117,59,4,3,3,13,13,95,36,144,76
4000,2,1,1.85,3.6,4.5,3,4,3,12,16,128,56,117,69,2,0,8,10,24,87,46,112,43
4001,4,2,1.75,3.75,4.75,7,1,2,18,7,109,54,94,45,3,4,3,11,15,137,58,106,40
4002,2,0,1.18,7.0,17.0,7,1,2,21,11,115,62,73,35,2,3,5,9,17,68,41,125,61
4003,0,2,4.33,3.6,1.85,0,6,4,9,17,80,41,104,49,4,3,3,15,13,127,61,88,50
4004,0,1,6.0,4.33,1.53,6,2,2,20,10,87,45,95,58,7,1,2,26,6,143,74,76,39
4005,5,1,1.44,4.5,7.5,6,1,3,16,14,89,58,87,48,1,4,5,3,15,91,43,116,56
4006,1,1,3.3,3.4,2.2,4,5,1,12,8,110,55,101,52,5,4,1,21,13,143,78,91,46
4007,0,1,2.38,3.4,3.0,2,3,5,8,12,92,41,124,62,4,0,6,13,22,106,51,112,53
4008,1,1,2.8,3.3,2.75,2,4,4,8,17,99,53,151,80,5,2,3,11,11,105,53,90,49
4009,1,3,3.8,3.6,2.05,1,3,6,10,17,98,46,137,72,3,2,5,10,14,144,81,104,64
4010,2,1,1.45,4.5,8.5,6,2,2,20,12,128,55,86,44,4,2,4,12,13,112,54,124,58
4011,2,0,1.73,3.8,5.5,2,4,4,11,13,89,36,128,63,3,2,5,13,18,128,67,138,75
4012,0,1,2.1,3.4,4.0,3,3,4,13,14,95,51,125,60,1,3,6,4,17,96,55,152,87
4013,1,2,2.5,3.4,3.0,3,2,5,11,13,95,49,123,73,5,3,2,17,11,114,61,114,53
4014,1,1,4.2,3.5,1.91,3,0,7,8,15,118,61,90,47,8,0,2,21,7,151,76,105,54
4015,2,0,1.4,4.5,9.0,4,4,2,12,9,113,61,78,39,2,1,7,8,13,88,47,133,59
4016,1,2,2.1,3.1,3.8,4,5,1,10,7,115,56,83,33,3,2,5,14,15,105,36,112,45
4017,1,0,1.8,3.75,5.0,4,3,3,16,11,156,91,70,40,7,1,2,21,6,117,57,65,30
4018,3,0,1.4,5.0,9.0,7,3,0,19,7,143,80,99,45,4,2,4,13,15,132,80,102,58
4019,1,1,1.53,4.33,7.0,4,3,3,16,11,114,66,119,64,1,4,5,11,17,76,35,157,92
4020,1,4,7.5,4.5,1.5,2,6,2,9,15,92,51,130,67,6,3,1,22,11,171,91,104,54
4021,1,2,2.3,3.2,3.25,2,2,6,6,12,71,34,124,57,4,1,5,8,11,78,25,95,48
4022,5,1,2.6,3.2,2.8,2,0,8,7,19,101,45,114,52,1,5,4,13,17,111,47,117,58
4023,1,1,5.75,3.5,1.7,2,2,6,5,12,116,56,84,42,7,3,0,19,7,112,61,119,57
4024,0,2,3.2,3.0,2.5,3,3,4,9,12,89,36,111,52,4,4,2,10,6,117,50,75,44
4025,2,1,1.5,4.2,7.0,6,3,1,21,8,102,59,102,45,5,3,2,9,11,78,39,96,48
4026,0,2,2.63,3.2,2.8,4,1,5,13,13,92,32,120,47,4,4,2,13,9,101,57,87,43
4027,1,0,1.5,4.6,6.0,1,2,7,10,17,138,65,77,40,4,3,3,17,19,126,57,94,37
4028,0,0,3.8,3.4,2.05,4,3,3,15,9,158,80,111,58,8,1,1,25,5,158,70,68,38
4029,0,0,2.45,3.3,3.2,1,4,5,10,16,74,32,151,88,3,2,5,12,13,104,53,125,79
4030,0,0,1.5,4.5,7.5,4,2,4,13,14,135,79,118,73,2,5,3,8,17,93,55,127,58
4031,1,0,1.5,4.75,7.0,7,2,1,24,10,169,84,98,57,3,4,3,15,12,115,69,114,59
4032,2,1,7.0,4.33,1.53,5,3,2,12,8,107,54,96,50,7,3,0,18,5,129,73,99,46
4033,2,0,2.05,3.5,4.0,2,2,6,12,20,118,64,139,78,2,4,4,9,18,99,50,147,82
4034,3,2,4.0,3.6,2.0,3,2,5,12,15,110,55,114,48,5,2,3,15,9,160,97,63,35
4035,0,0,1.6,4.2,6.0,4,1,5,11,16,129,74,104,61,3,2,5,13,15,98,59,118,55
4036,3,2,1.85,3.5,4.5,4,2,4,11,14,88,33,110,54,3,1,6,9,15,123,65,100,53
4037,2,3,2.0,3.3,4.0,1,4,5,11,19,104,43,110,58,3,2,5,12,11,94,44,94,41
4038,2,1,1.29,5.5,11.0,7,3,0,19,7,114,64,128,60,3,5,2,9,8,110,51,85,33
4039,0,4,2.05,3.2,4.0,5,2,3,10,9,89,45,101,48,3,2,5,9,14,89,38,105,51
4040,1,0,1.45,4.2,8.0,4,4,2,11,6,112,51,75,42,2,2,6,6,11,72,35,109,47
4041,1,0,1.25,6.0,12.0,8,2,0,23,1,163,86,64,29,4,5,1,18,15,167,80,68,39
4042,3,2,1.67,3.8,5.25,5,3,2,15,8,113,67,135,82,4,1,5,12,14,76,40,103,47
4043,1,3,3.8,3.6,1.95,4,0,6,9,17,93,50,116,54,8,0,2,21,7,144,72,87,53
4044,0,4,2.25,3.4,3.25,3,2,5,17,22,104,46,125,67,6,1,3,18,11,73,42,171,87
4045,1,2,2.88,3.2,2.55,3,2,5,10,13,74,40,107,60,6,0,4,15,8,112,59,103,50
4046,1,1,2.38,3.3,3.1,3,2,5,13,20,107,41,125,64,2,5,3,13,16,101,62,120,63
4047,2,2,1.33,5.25,9.0,7,1,2,20,9,117,56,92,45,4,4,2,12,8,105,51,123,59
4048,0,1,3.6,3.25,2.1,1,3,6,8,19,68,42,119,58,5,2,3,15,11,93,42,87,44
4049,0,2,7.0,3.75,1.57,1,3,6,8,21,106,45,118,65,7,1,2,21,10,114,61,54,28
4050,0,1,1.4,4.5,9.0,4,3,3,9,11,83,43,83,38,0,5,5,8,18,84,46,105,50
4051,3,0,1.09,12.0,21.0,10,0,0,43,6,140,79,121,62,4,3,3,11,9,127,66,102,47
4052,2,1,2.4,3.4,3.2,1,3,6,4,17,95,55,152,92,1,2,7,10,19,108,52,122,60
4053,3,1,2.35,3.4,3.25,6,2,2,17,10,109,60,126,59,3,4,3,11,9,94,44,111,52
4054,1,1,4.2,3.2,2.0,2,1,7,8,14,93,49,131,61,1,3,6,4,13,123,58,87,45
4055,3,1,1.4,4.75,8.0,7,1,2,19,8,155,78,106,53,4,1,5,12,13,106,53,96,39
4056,2,3,2.15,3.0,3.8,4,3,3,9,13,83,40,105,57,3,0,7,12,19,109,47,95,43
4057,5,2,2.05,3.6,3.5,4,2,4,19,21,105,61,102,57,3,2,5,15,17,97,57,119,56
4058,2,1,2.1,3.4,3.6,2,2,6,6,14,98,45,110,58,2,5,3,11,15,99,56,131,74
4059,3,2,1.62,3.6,6.5,1,4,5,3,11,100,41,152,69,0,4,6,6,17,59,26,141,58
4060,1,0,3.1,3.25,2.4,5,4,1,17,10,89,47,108,43,2,6,2,13,12,116,53,112,53
4061,1,2,1.5,4.0,7.5,3,3,4,12,18,133,57,107,41,3,3,4,12,15,92,33,154,82
4062,2,2,1.33,5.0,10.0,5,5,0,22,13,146,76,96,48,2,5,3,12,15,115,64,122,55
4063,1,2,3.6,3.4,2.1,1,0,9,8,24,93,50,122,45,5,2,3,16,11,114,61,101,51
4064,4,0,1.67,3.75,5.5,5,2,3,17,13,121,60,91,54,2,3,5,9,11,112,57,93,54
4065,5,1,1.09,12.0,21.0,7,1,2,25,6,139,72,83,41,3,4,3,11,11,90,49,95,45
4066,1,1,3.9,3.4,2.0,1,3,6,4,20,87,42,109,55,5,2,3,17,10,91,44,99,59
4067,0,1,3.3,3.4,2.2,5,0,5,12,19,104,52,117,55,6,1,3,19,15,87,57,87,48
4068,0,2,1.85,3.6,4.33,2,4,4,18,19,114,65,116,63,1,4,5,8,14,108,49,94,46
4069,1,3,2.7,3.25,2.7,1,4,5,12,21,112,51,129,66,4,5,1,13,9,114,58,99,49
4070,1,1,2.6,3.1,2.9,3,2,5,10,23,94,45,107,56,3,2,5,8,13,120,61,85,39
4071,5,2,2.05,3.2,4.0,3,4,3,12,16,71,32,147,75,2,2,6,7,12,97,42,126,64
4072,3,0,1.45,4.33,7.5,7,2,1,22,8,110,64,102,46,1,4,5,13,20,105,44,113,62
4073,3,2,1.85,3.9,4.0,3,3,4,15,20,124,57,95,45,5,1,4,22,21,104,62,104,59
4074,1,4,17.0,7.5,1.17,1,2,7,7,16,94,39,115,60,10,0,0,38,4,150,84,118,60
4075,4,1,1.44,4.75,8.0,4,2,4,14,12,166,100,68,34,6,2,2,12,7,94,45,115,59
4076,1,0,5.5,3.75,1.73,2,3,5,9,20,101,50,145,84,6,1,3,18,6,109,51,79,38
4077,2,0,1.18,8.0,18.0,7,2,1,18,6,150,81,90,43,1,4,5,8,14,78,34,135,79
4078,1,1,2.6,3.25,3.0,2,3,5,10,13,105,63,118,54,4,1,5,13,15,113,55,108,46
4079,0,1,7.0,4.75,1.5,0,2,8,6,18,110,54,120,63,8,1,1,24,9,174,94,102,60
4080,1,1,2.95,3.4,2.55,2,5,3,8,17,88,50,131,62,6,2,2,17,10,109,61,126,57
4081,1,0,2.15,3.4,3.8,2,3,5,11,13,98,51,130,80,2,3,5,6,15,102,59,153,92
4082,2,0,3.0,3.2,2.5,2,1,7,6,12,79,37,112,49,5,2,3,10,10,93,45,97,47
4083,3,1,1.91,3.4,4.33,3,1,6,11,14,121,65,110,57,4,1,5,13,15,108,54,103,43
4084,3,3,1.8,3.5,4.75,4,2,4,13,13,88,40,108,49,2,2,6,8,13,99,48,123,58
4085,2,1,2.2,3.1,3.6,3,4,3,10,10,103,51,93,38,5,2,3,13,14,104,43,109,54
4086,3,2,2.2,3.2,3.5,4,3,3,11,11,88,44,94,51,5,0,5,10,12,76,22,99,49
4087,1,2,1.8,3.7,4.5,7,0,3,20,9,74,42,170,86,3,1,6,11,15,80,45,110,58
4088,1,1,2.38,3.4,3.0,1,5,4,10,17,102,56,127,69,3,2,5,17,24,99,47,123,65
4089,0,4,9.5,5.75,1.3,6,0,4,13,7,110,57,104,51,8,2,0,22,1,160,87,61,29
4090,1,0,5.5,4.0,1.62,4,0,6,12,15,77,40,101,47,1,2,7,8,16,148,74,81,42
4091,3,3,2.45,3.4,2.88,3,1,6,14,19,100,59,109,51,4,0,6,10,18,89,50,109,51
4092,0,0,2.4,3.3,3.0,2,5,3,12,15,91,54,135,70,3,2,5,8,13,100,47,112,59
4093,3,0,1.57,3.8,6.5,6,2,2,18,11,108,59,102,52,2,4,4,6,11,103,41,140,68
4094,2,1,2.05,3.5,3.6,4,4,2,13,15,127,55,117,70,4,4,2,14,10,106,53,117,57
4095,0,0,2.2,3.2,3.5,1,5,4,8,15,79,44,109,48,3,3,4,11,19,101,49,100,54
4096,0,0,13.0,6.5,1.22,3,3,4,9,11,112,55,95,44,7,1,2,25,7,138,73,79,40
4097,3,0,1.5,4.5,6.0,4,3,3,15,11,95,46,95,56,5,0,5,10,16,108,55,108,51
4098,1,0,2.1,3.3,3.5,6,1,3,14,9,93,44,90,44,4,2,4,9,10,132,66,105,51
4099,3,0,1.8,3.8,4.75,6,2,2,18,13,121,48,83,43,4,3,3,12,11,139,81,114,67
4100,1,2,2.5,3.4,3.0,3,4,3,12,11,99,47,113,58,4,2,4,11,15,136,76,109,64
4101,1,0,7.5,4.5,1.44,4,0,6,15,20,103,46,98,46,7,3,0,19,8,112,63,117,57
4102,3,0,2.05,3.2,4.0,1,3,6,5,14,115,54,92,47,3,1,6,10,15,96,35,116,44
4103,0,0,3.4,3.1,2.3,4,2,4,14,11,107,54,86,34,5,3,2,11,5,106,46,85,45
4104,1,0,2.6,3.2,2.8,4,4,2,14,9,99,55,91,43,7,1,2,17,9,154,77,111,57
4105,1,1,1.67,4.0,5.0,3,5,2,14,14,153,74,73,44,5,3,2,14,9,105,67,134,79
4106,1,1,1.36,5.25,8.0,8,0,2,20,7,140,70,88,56,2,3,5,12,21,112,44,112,57
4107,1,4,7.5,3.8,1.53,0,4,6,8,17,65,30,134,50,4,3,3,15,9,148,79,120,65
4108,0,1,3.6,3.5,2.05,6,3,1,16,8,85,48,107,47,6,2,2,20,10,120,56,92,44
4109,1,1,1.36,4.75,9.0,7,2,1,24,5,158,73,69,36,4,5,1,14,9,111,57,109,54
4110,2,0,2.8,3.4,2.5,2,6,2,13,12,120,55,109,54,5,5,0,21,12,153,81,97,49
4111,0,0,2.25,3.5,3.1,1,0,9,8,24,96,50,120,45,2,4,4,17,19,115,64,114,60
4112,1,2,1.95,3.6,3.8,3,3,4,13,16,100,34,149,85,1,3,6,11,22,113,53,126,67
4113,0,1,1.62,4.0,5.5,8,0,2,21,8,100,55,60,30,5,2,3,17,11,126,64,91,56
4114,1,1,2.5,3.2,3.0,2,3,5,8,13,99,54,103,60,4,3,3,9,11,89,45,83,40
4115,2,1,1.7,3.6,5.5,3,3,4,10,14,82,43,98,49,0,4,6,4,21,90,46,106,53
4116,0,0,1.4,4.5,9.0,6,1,3,17,14,83,52,90,50,3,4,3,15,18,76,34,141,70
4117,3,1,1.45,4.5,8.5,3,4,3,13,10,111,69,127,71,3,2,5,14,16,121,69,137,75
4118,0,2,4.2,3.4,1.95,2,4,4,8,11,113,52,97,48,2,3,5,11,20,127,60,107,41
4119,0,0,2.4,3.1,3.2,2,5,3,12,15,111,62,134,67,3,2,5,8,12,135,74,129,73
4120,1,0,2.25,3.2,3.4,1,3,6,6,12,71,45,117,54,1,3,6,8,21,99,41,114,64
4121,2,0,1.08,11.0,29.0,9,1,0,26,1,167,93,64,33,2,5,3,9,12,95,57,131,69
4122,2,0,2.3,3.3,3.1,3,1,6,12,21,93,48,110,51,6,0,4,13,10,110,57,111,58
4123,0,1,2.1,3.4,3.6,3,2,5,8,13,108,51,107,60,3,2,5,16,23,97,46,119,64
4124,0,0,2.25,3.4,3.2,4,0,6,13,16,74,41,115,60,1,5,4,9,16,113,63,118,64
4125,2,2,1.85,3.75,4.2,1,2,7,8,15,145,71,77,40,8,1,1,21,7,146,73,92,56
4126,4,1,1.44,4.75,7.0,5,3,2,15,10,100,65,140,83,3,2,5,15,18,101,60,107,51
4127,0,1,3.25,3.75,2.1,4,2,4,15,19,123,57,107,54,3,5,2,12,12,147,73,74,44
4128,4,4,2.05,3.5,3.6,5,0,5,22,22,104,66,112,61,4,0,6,12,15,79,40,102,47
4129,1,2,2.75,3.5,2.5,2,4,4,13,18,113,44,110,60,6,0,4,18,11,82,47,162,83
4130,1,3,8.0,4.5,1.4,1,5,4,13,18,111,64,107,52,6,3,1,22,6,153,71,76,39
4131,2,0,2.4,3.2,3.1,2,2,6,11,16,104,49,117,57,3,3,4,13,11,107,55,89,33
4132,1,2,15.0,7.0,1.2,1,5,4,9,16,118,63,114,62,9,1,0,24,1,178,101,61,32
4133,0,1,1.44,4.5,6.5,3,2,5,7,10,134,70,112,53,1,2,7,8,19,101,44,110,55
4134,1,1,6.25,4.0,1.62,2,3,5,6,13,103,60,147,89,7,2,1,18,8,114,48,91,52
4135,0,1,3.1,3.3,2.5,1,4,5,6,12,77,31,130,78,3,3,4,13,13,105,53,106,56
4136,3,0,1.29,6.0,12.0,8,1,1,21,7,167,92,101,57,1,4,5,9,14,101,61,118,54
4137,3,2,2.45,3.3,3.2,3,1,6,13,17,116,66,141,79,2,3,5,8,13,91,46,126,76
4138,3,0,2.45,3.5,3.0,5,1,4,14,7,116,52,77,38,4,3,3,15,10,113,70,120,63
4139,2,1,1.5,4.5,7.5,5,1,4,12,15,137,73,105,56,3,3,4,10,16,96,47,140,78
4140,2,0,1.75,3.9,5.0,6,3,1,17,9,120,72,136,62,0,2,8,6,17,111,51,116,61
4141,1,1,1.95,3.3,4.33,1,3,6,13,23,101,42,124,69,3,1,6,8,11,84,40,101,44
4142,1,2,2.38,3.1,3.3,4,1,5,14,13,119,64,115,58,4,3,3,11,10,96,46,92,35
4143,0,1,3.75,3.25,2.1,3,1,6,11,17,96,44,109,47,5,4,1,15,8,102,59,95,46
4144,0,0,1.25,5.75,13.0,7,2,1,18,8,117,63,111,54,3,3,4,14,15,87,39,110,47
4145,1,3,1.83,3.4,4.75,5,2,3,10,9,84,39,99,51,5,3,2,14,10,96,50,89,47
4146,1,1,1.91,3.4,4.33,3,0,7,9,17,88,32,119,43,5,0,5,15,18,98,42,103,46
4147,0,0,1.8,3.6,4.5,6,0,4,18,11,87,50,165,81,3,2,5,8,13,103,50,98,53
4148,1,1,1.44,4.75,7.0,4,5,1,12,8,150,77,68,45,4,1,5,24,25,111,71,102,53
4149,2,1,1.5,4.2,7.0,7,2,1,21,8,137,70,98,59,4,1,5,13,15,72,37,119,57
4150,2,1,2.5,3.4,2.8,5,0,5,12,12,112,61,110,58,5,3,2,18,11,85,55,137,83
4151,2,1,6.5,4.33,1.5,3,2,5,16,19,97,59,105,54,1,2,7,8,15,137,67,76,43
4152,0,0,1.85,3.8,4.0,3,2,5,16,23,96,45,115,66,2,4,4,13,18,113,42,115,65
4153,0,0,1.75,3.8,4.75,6,2,2,19,10,119,57,90,43,3,5,2,13,10,116,53,111,56
4154,1,1,1.53,4.0,7.0,4,4,2,15,11,113,58,117,57,0,3,7,8,20,61,28,134,51
4155,1,1,3.0,3.2,2.5,2,4,4,10,19,101,50,106,57,2,4,4,9,13,101,55,97,57
4156,5,0,1.06,15.0,26.0,7,1,2,25,7,153,83,80,41,1,6,3,8,12,88,46,101,46
4157,1,3,2.3,3.4,3.1,4,0,6,8,18,113,60,110,50,3,3,4,10,15,85,45,100,51
4158,0,1,3.8,3.3,2.05,3,4,3,14,17,79,35,144,76,4,3,3,15,11,87,41,108,62
4159,2,2,2.8,3.5,2.6,4,2,4,11,13,132,78,112,66,5,1,4,17,12,161,88,70,36
4160,0,1,2.05,3.5,4.0,6,2,2,13,10,88,49,117,56,2,5,3,9,18,89,53,142,73
4161,0,5,2.6,3.2,2.88,5,1,4,13,15,111,46,97,47,7,2,1,21,8,117,65,99,42
4162,2,1,1.67,3.8,5.5,6,1,3,15,9,154,76,112,59,2,3,5,8,13,121,55,89,46
4163,3,0,1.5,4.0,7.5,5,4,1,10,3,105,44,81,42,5,0,5,12,14,78,25,103,51
4164,0,5,2.5,3.4,2.8,4,1,5,16,18,76,37,106,53,4,1,5,15,20,120,61,115,59
4165,2,2,2.45,3.4,2.88,2,4,4,9,14,89,53,148,77,4,1,5,14,20,89,50,108,49
4166,3,3,2.3,3.2,3.3,2,4,4,6,11,100,41,145,70,5,3,2,14,15,125,58,123,75
4167,1,1,1.45,4.2,8.0,5,2,3,18,9,139,69,111,59,2,5,3,10,13,116,68,129,67
4168,0,1,2.38,3.2,3.2,2,3,5,13,21,112,54,119,69,2,4,4,7,11,116,56,99,53
4169,2,2,2.15,3.4,3.5,3,3,4,12,16,130,63,101,42,7,2,1,21,10,109,62,101,50
4170,2,2,1.85,3.5,4.5,3,6,1,14,10,110,58,121,60,2,3,5,10,16,103,40,141,79
4171,2,1,2.0,3.3,3.8,2,3,5,6,11,132,72,136,78,6,3,1,16,8,85,46,116,52
4172,1,2,3.1,3.1,2.5,1,3,6,7,17,98,43,110,63,7,0,3,15,9,99,46,93,51
4173,3,0,1.33,5.0,10.0,6,1,3,17,10,117,61,98,57,2,3,5,6,10,79,49,116,56
4174,1,1,2.38,3.1,3.3,0,4,6,5,22,92,50,105,52,3,4,3,9,9,113,56,113,53
4175,0,2,6.25,4.0,1.62,3,2,5,13,16,109,53,101,47,7,2,1,17,6,144,79,91,42
4176,2,1,1.29,6.0,13.0,5,2,3,19,12,158,89,90,45,4,1,5,16,17,120,69,144,80
4177,0,1,4.75,3.8,1.8,3,2,5,9,16,98,49,147,78,3,3,4,11,14,141,79,111,67
4178,1,3,3.75,3.4,2.15,1,4,5,9,15,97,57,116,50,5,1,4,16,7,116,52,85,43
4179,0,1,1.83,3.6,5.0,4,3,3,14,11,118,71,117,62,3,2,5,12,15,112,54,111,54
4180,1,2,3.8,3.6,2.05,0,1,9,4,17,106,49,114,62,5,1,4,13,16,152,78,107,56
4181,3,1,1.4,5.0,9.0,6,3,1,17,8,124,56,93,57,6,1,3,11,9,100,55,122,56
4182,1,3,2.05,3.4,4.2,2,5,3,7,17,98,55,151,77,0,4,6,4,13,75,30,133,77
4183,1,0,1.75,3.75,5.25,4,2,4,12,11,109,53,112,59,2,4,4,7,12,104,63,138,86
4184,1,3,6.5,4.5,1.53,2,3,5,9,14,96,49,122,73,8,1,1,22,7,154,81,99,55
4185,0,0,2.35,3.3,3.4,2,4,4,7,10,108,62,131,78,2,5,3,8,12,100,57,151,78
4186,0,1,2.25,3.4,3.5,1,3,6,5,12,83,32,123,69,0,1,9,5,18,120,56,104,57
4187,2,2,1.18,8.0,19.0,8,1,1,21,7,145,72,96,52,3,2,5,8,14,105,51,148,82
4188,3,2,2.9,3.4,2.6,5,1,4,11,12,90,50,123,54,3,3,4,11,12,119,70,116,60
4189,0,0,2.38,3.4,3.25,4,1,5,15,16,120,66,143,79,1,4,5,9,16,101,61,114,49
4190,1,1,4.75,3.75,1.83,6,1,3,19,7,117,51,88,45,7,2,1,17,6,154,85,94,45
4191,2,0,1.91,3.6,4.5,3,2,5,11,14,107,52,114,56,2,2,6,8,15,106,56,110,64
4192,0,0,3.25,3.6,2.3,6,1,3,14,13,140,70,111,56,6,3,1,18,8,119,54,91,55
4193,1,2,3.5,3.5,2.2,6,3,1,17,9,118,71,138,65,6,1,3,19,11,150,81,101,48
4194,4,1,1.7,4.0,5.5,3,3,4,9,12,137,79,115,62,5,2,3,12,9,104,48,112,58
4195,0,0,2.4,3.3,3.3,2,5,3,7,8,105,58,139,82,1,4,5,7,14,102,58,109,50
4196,2,0,3.4,3.4,2.3,1,2,7,5,13,95,40,106,56,2,3,5,10,14,115,63,115,62
4197,2,2,1.4,5.0,9.0,4,2,4,13,13,135,75,119,63,1,1,8,6,16,115,53,114,66
4198,3,2,1.22,7.0,15.0,8,2,0,22,7,137,70,95,51,2,6,2,8,10,107,60,150,79
4199,3,3,1.83,3.75,4.75,5,1,4,12,13,97,57,114,47,3,3,4,9,13,100,47,150,81
4200,1,1,3.0,3.4,2.5,3,2,5,13,16,124,71,137,73,4,2,4,11,13,106,50,122,64
4201,2,0,2.9,3.4,2.6,5,2,3,12,8,112,48,87,47,6,1,3,19,12,156,90,107,51
4202,1,1,4.2,3.5,2.0,4,2,4,13,13,114,57,110,57,6,3,1,16,6,110,50,97,60
4203,5,3,5.0,3.75,1.8,6,2,2,13,11,134,69,115,61,6,3,1,16,6,149,85,94,43
4204,1,1,1.85,3.75,4.5,5,3,2,15,10,123,76,147,77,2,1,7,6,15,104,55,112,64
4205,2,2,5.0,3.6,1.75,1,3,6,8,18,92,41,110,65,7,1,2,20,8,109,60,98,56
4206,1,0,3.2,3.1,2.4,2,3,5,6,12,83,51,115,59,4,4,2,9,10,90,46,83,41
4207,3,1,1.2,6.5,17.0,7,0,3,20,9,93,48,59,32,2,5,3,11,18,103,52,101,56
4208,1,0,1.67,3.8,5.5,5,2,3,16,14,85,56,88,50,2,2,6,6,11,131,68,100,49
4209,1,2,1.53,4.1,6.5,8,0,2,17,9,105,53,95,53,1,2,7,8,19,90,39,118,60
4210,1,0,9.0,5.25,1.33,2,4,4,9,13,88,45,101,57,7,1,2,24,7,150,80,79,42
4211,1,2,2.25,3.4,3.2,2,5,3,9,10,117,58,114,55,3,0,7,7,21,121,65,107,52
4212,1,2,1.85,3.4,4.75,4,2,4,13,16,85,47,103,52,3,3,4,14,18,78,36,140,76
4213,2,1,5.5,4.33,1.57,5,2,3,15,10,90,42,100,54,10,0,0,37,4,146,81,121,62
4214,3,0,1.85,3.4,4.33,6,3,1,19,12,102,54,96,47,2,7,1,15,12,114,60,121,61
4215,2,0,2.6,3.0,3.0,1,5,4,8,17,82,42,108,52,0,5,5,6,17,96,54,101,45
4216,1,4,9.5,4.75,1.36,0,3,7,8,20,59,26,137,58,4,5,1,20,14,155,82,97,49
4217,0,0,3.1,3.1,2.5,3,3,4,7,10,111,53,105,54,3,2,5,7,11,128,71,128,70
4218,0,0,1.91,3.5,4.2,2,5,3,10,13,118,70,130,66,1,3,6,12,22,109,48,113,65
4219,2,2,1.95,3.3,4.33,5,3,2,15,9,84,46,118,55,2,5,3,9,13,105,45,142,70
4220,1,1,1.44,4.33,8.0,6,3,1,22,7,149,71,80,40,3,4,3,14,15,127,63,92,36
4221,1,2,1.62,3.8,6.0,3,5,2,12,9,115,56,117,63,4,5,1,14,9,119,65,111,52
4222,5,0,1.95,3.5,4.0,5,3,2,14,15,129,62,121,71,1,5,4,14,20,107,59,102,49
4223,1,0,4.0,3.5,1.95,1,1,8,6,20,86,40,121,48,4,3,3,16,10,143,68,104,56
4224,0,1,4.2,3.5,1.91,2,3,5,11,17,97,40,152,84,6,3,1,17,7,129,66,83,42
4225,1,0,1.67,3.5,6.0,1,3,6,8,15,114,49,92,44,5,0,5,11,14,71,23,104,52
4226,2,1,4.33,3.4,1.91,3,3,4,13,14,82,39,113,51,6,1,3,15,9,143,65,112,56
4227,0,0,2.1,3.1,3.75,2,4,4,9,18,102,52,100,53,3,3,4,6,8,85,50,117,58
4228,2,1,2.2,3.4,3.6,3,4,3,12,13,110,49,127,65,3,3,4,13,15,136,78,141,75
4229,2,0,1.2,7.5,17.0,6,2,2,18,10,156,89,84,41,4,2,4,14,16,92,52,122,48
4230,2,1,3.5,3.5,2.2,1,5,4,6,11,98,52,121,52,6,2,2,16,13,122,61,118,64
4231,1,1,4.5,3.75,1.85,2,2,6,10,16,111,61,121,67,8,2,0,24,9,154,80,88,50
4232,1,0,2.2,3.4,3.6,1,2,7,8,17,114,51,123,67,2,6,2,6,6,111,61,128,72
4233,0,1,4.5,3.6,1.91,1,6,3,7,12,104,57,170,89,4,3,3,15,14,145,78,122,61
4234,1,1,2.25,3.5,3.4,4,2,4,12,14,120,57,128,69,4,4,2,14,10,120,75,137,72
4235,1,0,2.05,3.4,4.2,1,2,7,6,16,109,53,104,60,2,2,6,7,12,101,46,107,58
4236,4,2,8.0,4.75,1.4,3,2,5,9,10,84,42,101,42,7,2,1,17,7,121,65,104,49
4237,1,1,2.7,3.1,2.8,4,0,6,9,14,64,20,108,50,5,2,3,10,10,80,37,95,48
4238,2,0,2.0,3.3,4.0,5,1,4,16,18,91,40,101,46,3,2,5,13,14,103,48,109,52
4239,1,0,1.8,3.5,4.75,2,3,5,9,12,112,48,88,41,1,4,5,13,22,105,41,112,62
4240,3,1,2.3,3.2,3.3,2,3,5,12,13,106,54,87,34,3,1,6,13,15,124,71,119,61
4241,1,2,3.75,3.25,2.1,5,3,2,16,11,98,53,85,46,6,4,0,13,2,90,41,80,43
